,id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento,tipo_pessoa,score_ranking_bruto,score_recuperacao
862,1632,1338.34,,,,,,,Abreu,2710497.7,67.06661,253.0,VAREJO,"Srta. Alícia Costa, Luna Fonseca",287,oramos@example.com,+55 (084) 6996-2569,"Esplanada Caldeira, 7, Rezende - ES",NAO,SIM,28.071.465/0001-52,pj,-3.3435674345617103,0.3466770519737191
863,1635,299.13,,,,,,,Sá,2789074.25,51.04388,289.0,VAREJO,"Sr. Lucas Gabriel Vieira, Alexia Castro, Srta. Luísa Melo",1176,almeidapedro-miguel@example.com,+55 (031) 9153 1836,"Pátio Igor da Cunha, 57, Cardoso - AM",SIM,SIM,76.985.401/0001-00,pj,-3.7152448026295577,0.33095766138431837
864,1636,431.33,,,,,,,da Rocha,3143190.16,144.08677,307.0,TECNOLOGIA,"Stephany Almeida, Dr. Luiz Felipe Peixoto",72,liviadas-neves@example.com,51 5766 2553,"Feira de Carvalho, 62, da Mata Paulista - TO",NAO,NAO,28.174.653/0001-06,pj,6.007387867517916,0.7561968922916427
865,1639,78.48,,,,,,,das Neves S/A,1238700.3,134.34047,226.0,INDUSTRIA,"Dra. Bárbara Costela, Dr. Thiago Camargo",950,ana-clara11@example.net,+55 (081) 9504 1267,"Fazenda Aurora Moraes, 219, Garcia - SC",SIM,SIM,78.603.952/0001-97,pj,-2.8581665507090124,0.3677164091323674
866,1640,23.76,,,,,,,Ramos Machado S.A.,4509586.35,114.32165,318.0,AGRONEGOCIO,"Julia Farias, Ana Beatriz Barbosa, Dr. Vitor Hugo Barros, Dom Costa",795,giovanna31@example.com,+55 (031) 2049 8801,"Colônia de Duarte, 63, Costela - PA",SIM,SIM,51.739.280/0001-95,pj,-2.330387280176151,0.39117583472222844
867,1641,416.61,,,,,,,Cunha,1537557.97,162.2239,10.0,TECNOLOGIA,"Alícia Fogaça, Dra. Clarice Barros, Paulo da Cunha",1999,ana-carolina57@example.org,+55 51 1489 3066,"Trevo de Nunes, Vargas do Norte - PB",SIM,SIM,79.356.281/0001-70,pj,-8.105154680925843,0.17759223639443464
868,1642,4.62,,,,,,,Cunha,1372663.2,134.95801,90.0,INDUSTRIA,Sr. Luiz Henrique Cunha,1874,wda-mota@example.com,(011) 9183-6392,"Aeroporto Yasmin Sousa, 25, Macedo - SC",SIM,SIM,74.829.106/0001-39,pj,-6.163805218366136,0.2375449725241727
869,1643,114.55,,,,,,,Cassiano,1078530.61,109.34391,113.0,SERVICOS,Srta. Emanuelly Cavalcanti,121,ooliveira@example.org,(011) 3177-1399,"Praça Vitor Rezende, 21, Mendes - MS",SIM,NAO,34.905.182/0001-61,pj,5.969480861907482,0.7548748973291591
870,1645,42.54,,,,,,,Ribeiro,2735421.23,76.09434,110.0,SERVICOS,"Dra. Carolina Fogaça, Lorenzo Freitas, Ian Sampaio, Sofia Correia",139,kpacheco@example.org,+55 31 2042-8442,"Passarela Novais, 669, Martins de Pires - GO",NAO,SIM,24.509.816/0001-03,pj,-1.2209931487905292,0.4420367849796532
871,1647,73.24,,,,,,,Sá Ltda.,842227.37,187.33125,272.0,TECNOLOGIA,Henry Gabriel Rocha,357,uviana@example.org,81 2223 3679,"Alameda Cavalcanti, Araújo do Galho - AC",NAO,NAO,43.501.269/0001-64,pj,5.956156568076966,0.7544090686099928
872,1649,188.54,,,,,,,Fernandes,3517311.93,174.70444,177.0,SERVICOS,"Dr. Dante Nascimento, João Felipe Monteiro, Dra. Luana Teixeira",1355,nogueiraarthur-miguel@example.com,+55 (051) 2994-8321,"Núcleo Rezende, Sales - TO",SIM,SIM,81.329.054/0001-05,pj,-3.4829281095816507,0.3407415069155087
873,1651,35.22,,,,,,,Duarte S/A,114517.97,204.70702,385.0,VAREJO,Anthony Pastor,976,mfreitas@example.net,+55 (071) 4135-7874,"Recanto de Sales, 72, Silveira de Aragão - RJ",SIM,SIM,09.723.154/0001-86,pj,-0.8676478973375401,0.4585497571536042
874,1652,27.46,,,,,,,da Costa Sampaio - EI,1831043.33,44.50556,141.0,SERVICOS,"Vinicius Casa Grande, Emilly Machado, Calebe Rocha, Lorenzo da Cunha",968,yfonseca@example.com,0900 610 8215,"Conjunto de Vieira, 3, Santos - RJ",NAO,NAO,89.732.615/0001-16,pj,3.5944007945483696,0.6629186514003278
875,1653,602.11,,,,,,,Monteiro,1348821.8,540.22505,336.0,VAREJO,"Dr. Oliver da Mata, Carolina Peixoto, Ana Liz Aparecida, Maria Flor Pereira",1451,pietra81@example.net,51 8360 0480,"Avenida de da Cunha, 8, Brito - BA",SIM,NAO,95.042.387/0001-55,pj,6.018882425443213,0.7565968055057885
876,1654,195.26,,,,,,,da Paz Ltda.,4900287.93,95.71281,148.0,AGRONEGOCIO,"Maria Cecília Moura, Manuela Cirino, Matteo Oliveira",279,valentina71@example.net,11 2431 2311,"Viaduto Aparecida, 50, Azevedo da Prata - PA",NAO,SIM,46.521.790/0001-51,pj,-2.640789085991118,0.37731005149358376
877,1655,2.6,,,,,,,Camargo Mendonça S.A.,3090774.62,7.13764,274.0,SERVICOS,"Valentina Rezende, Leandro Garcia, Sra. Olívia da Mota",1398,luarasilveira@example.com,+55 (084) 4020 9483,"Rodovia de Pinto, Correia Alegre - AL",NAO,NAO,49.526.018/0001-10,pj,3.184658923047369,0.6454187439257114
878,1656,14.84,,,,,,,da Cruz Silva - EI,2130909.58,550.8713100000001,376.0,TECNOLOGIA,"Sra. Nina Cavalcanti, Ana Cecília Cunha",1286,maria-clara98@example.net,+55 (061) 2286 3945,"Estrada Bento Oliveira, 2, Lopes do Campo - MG",SIM,NAO,49.078.136/0001-03,pj,7.070634672407063,0.7912868662327499
879,1658,2069.62,,,,,,,Cunha,1987294.27,128.71600999999998,324.0,TECNOLOGIA,"Dra. Maria Clara Dias, Joana Nunes, Amanda da Paz",1834,zoelima@example.org,21 5714-5556,"Feira Marques, 525, Vieira - MA",SIM,NAO,72.839.061/0001-58,pj,-1.5713125474560323,0.4257906713796352
880,1659,38.04,,,,,,,Ferreira,2749337.77,811.9636999999999,354.0,SERVICOS,Srta. Isadora da Conceição,928,macedovalentina@example.com,(061) 9539 2385,"Vale Anna Liz Garcia, 459, Barbosa - PE",NAO,SIM,84.107.639/0001-60,pj,3.9734569897175183,0.6787209961072048
881,1664,107.01,,,,,,,Vieira Leão - EI,3887675.74,241.53235,252.0,VAREJO,"Luiz Henrique Cassiano, Agatha Borges",1308,souzaluiz-henrique@example.com,+55 (031) 0048-4349,"Rua Pereira, 76, Andrade da Prata - MS",NAO,NAO,91.386.057/0001-26,pj,4.432078253843315,0.6973046785870326
882,1668,569.49,,,,,,,Pimenta,3664783.16,30.07512,497.0,SERVICOS,Guilherme Cardoso,902,ivieira@example.com,+55 41 2691 3278,"Praia Cassiano, 10, Mendes de Nogueira - RO",NAO,SIM,68.251.403/0001-47,pj,-1.7127475316304261,0.4192747086346887
883,1671,90.34,,,,,,,Cunha,1716492.48,47.2987,175.0,AGRONEGOCIO,"Eloah da Mata, Levi Jesus, Breno Correia, Maria Fernanda Castro",1583,antonioalmeida@example.com,+55 84 2852-6380,"Viela Apollo da Costa, 69, Melo das Flores - ES",NAO,SIM,53.148.672/0001-05,pj,-6.081582932317225,0.24036825935564893
884,1673,133.93,,,,,,,Aparecida Souza S/A,211754.74,138.65058,323.0,TECNOLOGIA,Laís Cunha,94,amacedo@example.org,0500 630 8199,"Sítio Fernandes, 34, da Costa - PE",NAO,SIM,27.091.436/0001-90,pj,-0.44702022818158316,0.4783234107868053
885,1674,60.96,,,,,,,Fonseca Montenegro S.A.,2174393.19,1494.41901,281.0,AGRONEGOCIO,"Isadora Carvalho, Amanda Brito",1536,sophie67@example.org,+55 (021) 5436-6193,"Via Rodrigues, 70, Rodrigues do Sul - PA",SIM,SIM,73.208.694/0001-20,pj,5.694947841382806,0.7451569210860668
886,1675,187.07,,,,,,,Vargas,1858862.41,220.14122,125.0,SERVICOS,"Maria Helena Barbosa, Ana Laura Macedo, Ana Beatriz das Neves, Dr. Kevin Vieira",34,araujoisis@example.com,+55 21 8311-2312,"Largo Nascimento, Machado - AM",SIM,SIM,10.459.638/0001-49,pj,-0.012071063439436536,0.49884125926079403
887,1676,186.99,,,,,,,Moura Pires - ME,3025606.53,7.1753,281.0,AGRONEGOCIO,"Srta. Mariah Moura, Sr. Luiz Fernando da Conceição, Dra. Kamilly Pimenta, Nina Câmara",614,daniela73@example.net,+55 41 1728-5374,"Morro de Araújo, 39, Pinto das Flores - AC",SIM,SIM,19.307.648/0001-33,pj,-3.210746479232899,0.3523788372048604
888,1677,34.22,,,,,,,Cardoso,1032928.85,22.64993,43.0,TECNOLOGIA,"Dr. Davi Miguel da Luz, Eloá da Rocha, Luiz Miguel Oliveira",570,almeidaalexia@example.net,+55 51 6298 6648,"Trevo Guerra, 74, Barros - TO",NAO,NAO,63.971.082/0001-31,pj,2.5626809128361887,0.6181071628255492
889,1680,132.29,,,,,,,Rodrigues,2980395.03,310.39044,186.0,TECNOLOGIA,"Lívia Cavalcante, Murilo Cunha, Isabela da Rocha, Raul Barbosa",462,uda-mata@example.org,+55 41 0882-3605,"Largo de Oliveira, 1, Aragão - MT",NAO,NAO,52.761.984/0001-27,pj,5.868081530917279,0.7513148978156747
890,1681,8.58,,,,,,,da Luz,1276169.32,37.1266,394.0,INDUSTRIA,"Bárbara Castro, Gustavo Teixeira, Amanda da Rocha, Isis Teixeira",1579,thalescampos@example.com,+55 (071) 5393-8954,"Fazenda Novais, Nunes - SC",NAO,SIM,75.463.920/0001-45,pj,-3.9094391123729935,0.32288955623342835
891,1683,4911.83,,,,,,,Casa Grande,2513702.16,78.69648,316.0,AGRONEGOCIO,"Paulo da Rocha, Matheus Dias, Antônio Sá",1805,giovannamontenegro@example.com,+55 (071) 9055 1661,"Condomínio Laís Garcia, 63, Pacheco - AL",SIM,NAO,04.573.896/0001-59,pj,-6.975943974629331,0.21089614803901316
892,1684,35.76,,,,,,,Rios - ME,2566806.03,44.05727,470.0,VAREJO,"Dr. Arthur Miguel da Conceição, Lucca Fogaça, Manuela Dias",789,caleb97@example.org,(081) 6610-8029,"Núcleo de da Mata, 1, Fonseca - RO",SIM,SIM,69.201.748/0001-59,pj,-0.9563422550370753,0.4543947627117721
893,1685,133.93,,,,,,,Cassiano,3781857.22,44.39184,156.0,TECNOLOGIA,"Stephany Sá, Sr. Diego Nunes, Júlia Rios, Vitória da Mata",1129,borgespedro-lucas@example.org,+55 71 1670-9015,"Colônia Zoe Vasconcelos, 296, Mendes do Oeste - RJ",SIM,NAO,89.604.123/0001-45,pj,1.8861319662537617,0.5875334109628118
894,1686,94.2,,,,,,,Rocha,1054208.83,965.78582,212.0,TECNOLOGIA,Catarina Barbosa,941,aparecidavalentim@example.net,+55 (071) 6888 3352,"Largo de Viana, 22, Cavalcanti - RO",SIM,SIM,19.028.763/0001-79,pj,2.75772346377331,0.6267616599010684
895,1687,130.18,,,,,,,Câmara,437956.81,925.96002,336.0,AGRONEGOCIO,Maitê Aragão,1219,kamillynovaes@example.com,81 8652-0526,"Área Duarte, 32, Pereira - ES",SIM,SIM,69.754.210/0001-71,pj,2.5595221937371573,0.6179663676346666
896,1688,104.93,,,,,,,da Mota,1160680.01,125.43715,492.0,VAREJO,Antony Pereira,1583,yuribrito@example.org,11 9516-1551,"Morro Gomes, 42, Farias das Pedras - CE",NAO,NAO,50.826.197/0001-90,pj,4.582189863686271,0.7032535235713815
897,1691,289.08,,,,,,,Freitas,2137399.45,26.84572,462.0,VAREJO,"Bianca da Conceição, Sr. Levi Jesus",709,pintoeduarda@example.org,+55 11 1114 0905,"Largo Martins, Almeida - AP",NAO,SIM,84.730.925/0001-88,pj,-1.3809804373455457,0.43459978698946355
898,1692,676.49,,,,,,,Correia,3355277.48,7.534,410.0,TECNOLOGIA,Lucca Ferreira,1410,maria-liz97@example.org,+55 (061) 1616 8797,"Travessa Josué Aragão, 36, Barros - SC",NAO,NAO,63.241.097/0001-44,pj,1.747505919978367,0.5811760266856162
899,1693,181.03,,,,,,,Duarte,4026918.63,154.75152,396.0,INDUSTRIA,"Paulo da Cruz, Maria Laura Barros, Cecília Vargas, Maya Cavalcanti",1924,maria-alice77@example.com,(061) 8379-6476,"Quadra de Souza, 82, Souza - SP",NAO,NAO,86.523.709/0001-97,pj,2.7632013876396595,0.627003589291846
900,1694,900.03,,,,,,,Lima,2243113.09,50.342580000000005,369.0,SERVICOS,"Dr. Lucca das Neves, Rhavi Pacheco",881,bfogaca@example.com,+55 (021) 5383 6098,"Chácara Oliveira, 7, Vargas Grande - AM",NAO,SIM,97.605.148/0001-91,pj,-3.023261420373622,0.3604990680253903
901,1699,99.26,,,,,,,Correia Cirino - ME,3114946.59,18.22509,199.0,VAREJO,"Esther Alves, Gael Cunha, Joaquim Brito",473,nogueiraana-cecilia@example.net,+55 (011) 2128 5406,"Fazenda Novaes, 99, da Cruz - RS",SIM,SIM,24.865.039/0001-30,pj,-2.3941927129044975,0.3883104150228194
902,1700,864.29,,,,,,,Santos,1372572.33,81.20494000000001,382.0,AGRONEGOCIO,Isabel das Neves,1667,opires@example.net,31 3194-1223,"Praia Mendes, 47, Peixoto - MT",NAO,SIM,63.810.972/0001-61,pj,-5.920588760067645,0.2459624702756026
903,1701,178.76,,,,,,,Borges - ME,1067450.3,82.83202,290.0,VAREJO,Srta. Bruna Ribeiro,162,maria-alice58@example.com,(011) 0061-5644,"Setor Daniel da Paz, 61, Câmara do Norte - ES",SIM,NAO,04.183.927/0001-65,pj,6.43520469390832,0.7707798466369654
904,1703,98.37,,,,,,,Caldeira Monteiro S/A,4013130.87,66.83602,72.0,VAREJO,"Dr. Ryan Almeida, Srta. Gabriela Pires, Isabel Souza",670,brocha@example.net,+55 21 2496-1874,"Estrada Alves, 15, da Luz - SE",NAO,NAO,87.950.214/0001-07,pj,3.524799570786855,0.6599757387992073
905,1704,297.6,,,,,,,Moreira,4757659.3,54.89322,258.0,SERVICOS,"Ravi Almeida, Apollo Cavalcante, Dr. Levi Rios, Maria Flor Souza",1980,enzo20@example.org,(081) 6169-5085,"Fazenda Maysa Ribeiro, Correia Grande - AL",NAO,NAO,01.743.598/0001-71,pj,1.3568035875655482,0.5631193982631868
906,1705,446.77,,,,,,,Cassiano Martins - EI,2286087.57,44.69667,328.0,INDUSTRIA,Stephany Pereira,1222,cirinoleonardo@example.com,+55 (061) 3323-2099,"Rua Fogaça, 47, Macedo - SP",SIM,SIM,41.938.576/0001-81,pj,-4.163541503829268,0.3124902166234487
907,1707,75.04,,,,,,,da Costa - ME,2772483.76,14.3881,268.0,INDUSTRIA,"Allana Moreira, Maria Fernanda Machado, Arthur Gabriel Câmara, Isabelly Melo",1750,mariaporto@example.net,21 3843-4377,"Fazenda Augusto da Paz, 17, Gomes de Peixoto - SC",SIM,NAO,90.461.852/0001-79,pj,1.4322808929214643,0.5666222580076459
908,1709,1164.28,,,,,,,Duarte e Filhos,2867692.53,24.86082,94.0,INDUSTRIA,"Ana Carolina Pacheco, Carlos Eduardo da Conceição",51,ana-beatriz15@example.org,81 8499-7091,"Quadra Joaquim Camargo, 67, Carvalho - PE",NAO,SIM,85.970.364/0001-57,pj,-4.179887713342108,0.31182750940798043
909,1710,362.83,,,,,,,Casa Grande,1496737.33,104.97292,92.0,SERVICOS,"Sra. Isabela das Neves, Maria Isis Almeida",150,davi-luiz52@example.net,41 4488-9171,"Chácara Sara Sales, 354, Brito - PB",SIM,NAO,26.514.738/0001-60,pj,5.266036454807483,0.7294751053973603
910,1711,86.33,,,,,,,Cassiano,4660797.14,41.44504,131.0,VAREJO,Dr. Luigi Rezende,1810,moraesenzo@example.org,+55 (031) 4516 7763,"Jardim Amanda Azevedo, 224, Machado - GO",NAO,NAO,40.837.915/0001-70,pj,0.7592749377674082,0.5351937594979951
911,1713,807.73,,,,,,,Porto Novaes S.A.,156091.33,260.64399,158.0,AGRONEGOCIO,Emanuel Pinto,54,levi56@example.net,+55 31 9326-1516,"Conjunto Cassiano, 84, Cavalcante - ES",NAO,SIM,10.725.936/0001-33,pj,-1.8247158200103906,0.4141360628320428
912,1714,437.57,,,,,,,Azevedo - ME,4428312.44,256.23422,62.0,INDUSTRIA,"Ravi Lucca Garcia, Dra. Isabela Lopes, Ravi Casa Grande, Dr. Danilo Pastor",1828,ana-juliamartins@example.org,+55 61 7365-5152,"Lago de Teixeira, Melo - AM",SIM,NAO,42.573.108/0001-13,pj,0.8930827869380709,0.5414728458012817
913,1715,25.33,,,,,,,Camargo,4127176.72,119.58823,8.0,AGRONEGOCIO,"Heloisa Santos, Cecília Monteiro, Maria Novaes, João Lucas Montenegro",1182,gpimenta@example.net,+55 81 0084-5125,"Parque Fonseca, 4, Caldeira - DF",NAO,NAO,21.643.509/0001-22,pj,1.4249338899883381,0.5662815742245694
914,1717,245.39,,,,,,,Brito,3036978.18,57.82904,261.0,AGRONEGOCIO,"Natália Albuquerque, Helena Alves",1596,da-motaotavio@example.net,+55 11 1050 4244,"Ladeira Eloá da Mota, 77, Sousa - BA",SIM,SIM,36.248.157/0001-88,pj,-5.687408207307745,0.2542192184228504
915,1719,81.33,,,,,,,Silveira,3497959.04,64.25045,294.0,TECNOLOGIA,"Srta. Sophia Sampaio, Maria Julia Câmara, Manuella Camargo, Kaique Novaes",867,silveiraleticia@example.com,+55 11 8312 4885,"Via Cirino, 96, da Mota do Campo - MT",NAO,SIM,03.168.275/0001-27,pj,-3.1729633070034793,0.35400860595064587
916,1722,1557.76,,,,,,,Silva Sá - EI,4924142.99,1.5351199999999998,83.0,TECNOLOGIA,"Sr. Rodrigo da Mota, Vitor Hugo Moreira, Pedro Casa Grande",935,macedolivia@example.net,31 2275 3939,"Viaduto Farias, 3, Silva dos Dourados - AM",NAO,SIM,43.612.579/0001-56,pj,-7.979839841420901,0.1810744868143288
917,1725,46.08,,,,,,,Melo - EI,4720750.07,77.42765,315.0,SERVICOS,Maria Cecília da Cruz,1809,pachecoalice@example.net,+55 51 0443 1585,"Jardim Luigi Moreira, Monteiro - ES",SIM,SIM,74.309.612/0001-05,pj,-4.1594022924827625,0.3126581501787327
918,1729,139.33,,,,,,,Camargo - ME,4863835.54,110.22703,328.0,VAREJO,"Antônio Cavalcante, Davi Lucca da Rocha, Benjamim Machado, Srta. Kamilly Correia",182,larissamoraes@example.org,+55 (051) 1896-5943,"Campo Mendes, 60, Cavalcante do Oeste - MG",SIM,NAO,76.931.854/0001-53,pj,6.933469443426501,0.7869773053056403
919,1731,490.82,,,,,,,da Conceição Ltda.,919920.14,16.47341,59.0,INDUSTRIA,Diego Gomes,1066,da-cunhavinicius@example.com,+55 (071) 4523 2973,"Favela Cirino, Nogueira das Flores - ES",NAO,NAO,12.587.309/0001-09,pj,1.005120804383684,0.5467203290594259
920,1733,2612.63,,,,,,,da Rosa Rezende S.A.,3016484.61,5.71198,103.0,TECNOLOGIA,"Ana Lívia Novaes, Alana Camargo",1904,luanfernandes@example.org,(061) 3401 4721,"Ladeira Rocha, 53, Martins de Viana - SC",SIM,NAO,54.203.986/0001-26,pj,-5.249146460409074,0.2702245707053431
921,1739,289.02,,,,,,,Pimenta,1650794.76,649.43986,202.0,AGRONEGOCIO,"Dra. Maitê Rocha, Ana Clara Pinto, Pedro Lucas Aragão",1083,joao-vitorfarias@example.org,+55 (041) 4810-8100,"Estação Peixoto, da Mata das Flores - MG",NAO,NAO,67.125.849/0001-62,pj,6.594780325890422,0.7760597886535665
922,1740,252.04,,,,,,,Peixoto S/A,408634.19,210.73727,254.0,AGRONEGOCIO,"Marcela Melo, Liz da Conceição, Bella Aragão",958,fbrito@example.net,61 7859 4818,"Residencial Campos, 44, Sales de Carvalho - MA",NAO,NAO,12.075.398/0001-04,pj,4.087545929042701,0.6834002064219886
923,1742,1022.12,,,,,,,Novaes,4745046.92,195.17044,11.0,SERVICOS,Isabel Viana,1335,goncalvesvinicius@example.net,(081) 2186-4516,"Campo de Correia, 45, Azevedo - MG",SIM,SIM,06.752.138/0001-23,pj,-5.9645596505435,0.2444259068061729
924,1743,213.27,,,,,,,Carvalho e Filhos,1155362.04,117.77973,331.0,VAREJO,"Bárbara da Rocha, Isis da Mota, Aylla Lopes",1068,das-nevesmaite@example.net,+55 51 0385 4506,"Jardim de Rios, 72, Mendonça - AL",SIM,SIM,74.359.180/0001-39,pj,-2.4712727547371176,0.3848591367951649
925,1744,51.0,,,,,,,Caldeira,4243843.52,72.27517,364.0,SERVICOS,"Alícia Oliveira, Josué da Cruz",1291,maria-isis25@example.com,84 5872-2584,"Morro Camargo, 82, Rezende - AP",SIM,NAO,85.921.436/0001-76,pj,4.524524745881623,0.700976279926245
926,1747,4.52,,,,,,,Pimenta Caldeira - ME,4943383.27,63.23072,140.0,INDUSTRIA,"Brayan Leão, Bruna Cassiano, Juliana Costela, Gabriela Alves",139,rhavi27@example.org,(071) 6942-3827,"Passarela Nogueira, 708, Cunha Paulista - PI",NAO,NAO,28.603.459/0001-07,pj,5.26842688611799,0.7295641668836795
927,1748,110.27,,,,,,,Rodrigues,1274567.42,28.41906,202.0,TECNOLOGIA,"João Guilherme Leão, Vitor Pimenta",1450,bellabarbosa@example.org,(081) 5774-7326,"Lago Costela, 69, Moura de Cavalcanti - PR",NAO,NAO,38.250.964/0001-60,pj,1.2910815641096285,0.5600641264817836
928,1751,670.55,,,,,,,Rezende S/A,4635538.15,910.3491,218.0,VAREJO,"Anthony Viana, Maria Pastor, Sra. Eloah Vasconcelos",1177,dcostela@example.net,+55 (084) 2817 2425,"Quadra da Luz, Albuquerque das Flores - PI",NAO,SIM,41.790.682/0001-60,pj,1.536222849128289,0.5714352003696642
929,1753,46.36,,,,,,,Aparecida,2591406.62,47.33488,57.0,SERVICOS,"Fernando Mendes, Bruno da Rosa, Lucas Gabriel Abreu",1641,macedoeduardo@example.org,+55 51 5688 2698,"Passarela Ana Sophia Peixoto, 56, Macedo - TO",SIM,SIM,87.321.645/0001-04,pj,-5.815137622876829,0.24967390556693184
930,1755,2000.4,,,,,,,Marques,2563167.65,10.94776,467.0,VAREJO,"Bryan Teixeira, João Guilherme Alves",1723,cecilia24@example.com,0500-201-0959,"Loteamento Joana Gomes, Vasconcelos Verde - PR",NAO,NAO,25.649.108/0001-30,pj,-0.19519247721501998,0.4901984069640303
931,1757,251.55,,,,,,,da Cunha S/A,4703019.02,106.54027,477.0,INDUSTRIA,"Dr. Thomas da Rosa, Júlia Viana",640,sabrina98@example.org,(061) 0173-1763,"Avenida Farias, 792, Campos do Campo - PA",NAO,NAO,10.597.468/0001-69,pj,6.2742630688682945,0.7653667323395137
932,1758,100.72,,,,,,,Porto,3669463.02,144.75686,301.0,TECNOLOGIA,"Diogo Dias, Nicolas Leão",386,alexiamacedo@example.com,31 3123 3081,"Lago da Luz, Azevedo do Norte - AM",NAO,SIM,01.374.852/0001-01,pj,-1.27735570224417,0.43941363166976716
933,1759,212.29,,,,,,,Abreu,63411.34,22.98618,389.0,SERVICOS,"Isis Siqueira, Stephany Costa",242,efonseca@example.com,21 0199-8411,"Estrada Jesus, 37, Correia Grande - RO",SIM,SIM,23.018.759/0001-05,pj,-0.16468174208305175,0.4916381666966693
934,1761,339.24,,,,,,,Caldeira e Filhos,3377028.33,639.12239,263.0,INDUSTRIA,Laura da Rosa,35,gabrielly01@example.net,(051) 2994-2459,"Rodovia Joaquim Caldeira, 42, Costela - RR",SIM,SIM,15.296.473/0001-55,pj,3.153622613788772,0.644076481680763
935,1763,545.47,,,,,,,Rodrigues,4033637.13,20.53697,427.0,VAREJO,"Manuela Peixoto, Henry Fogaça, Nina Silva",1104,dleao@example.com,+55 (071) 0066 3902,"Lago Guerra, Monteiro de Goiás - MA",SIM,SIM,05.781.342/0001-00,pj,-3.1866075457884575,0.353419671099005
936,1764,49.53,,,,,,,Marques S.A.,2199526.94,221.49787,139.0,SERVICOS,"Ester Vieira, Vicente da Cunha, Fernando Mendonça, Luiz Felipe Nunes",761,ian88@example.org,(041) 8130-6502,"Rua Ana Vitória Almeida, 35, Porto - AC",NAO,NAO,85.431.769/0001-17,pj,5.414531303770422,0.7349724939472206
937,1767,32336.51,,,,,,,Nascimento,164871.66,93.63506,200.0,TECNOLOGIA,"Sr. Pedro Martins, Dra. Sara Alves",489,gmarques@example.com,+55 (084) 3068-0481,"Rua Luísa Gonçalves, 95, Cavalcanti - DF",SIM,SIM,43.890.162/0001-55,pj,-59.93404028786105,1.214091123513863e-05
938,1769,14.73,,,,,,,Fonseca Freitas - EI,3951471.63,298.52076,112.0,TECNOLOGIA,José Pedro Oliveira,1274,isilva@example.com,+55 (084) 5680 0130,"Viela de Novais, 3, Abreu - SC",SIM,NAO,39.548.102/0001-81,pj,3.29473214443051,0.6501606590765271
939,1770,1018.64,,,,,,,Guerra Ltda.,4561697.33,352.65928,249.0,TECNOLOGIA,"Davi Lucas Duarte, Luiz Gustavo Duarte",225,miguelmoraes@example.com,0500-136-2354,"Residencial Kevin Jesus, 5, Albuquerque - PE",NAO,SIM,27.368.549/0001-90,pj,-1.3030467239215193,0.4382190663343999
940,1771,80.84,,,,,,,Cavalcante,509407.02,71.97863000000001,100.0,TECNOLOGIA,"Elisa Montenegro, Dr. Ian Alves, Luísa Alves, Calebe Fonseca",831,raulpacheco@example.net,0800 322 9908,"Sítio de da Cruz, 89, Pacheco - AL",SIM,NAO,30.917.286/0001-35,pj,2.5706739298197627,0.6184633509876373
941,1773,486.69,,,,,,,Aragão - EI,1290155.46,84.73074000000001,175.0,VAREJO,"Ana Vitória Pires, Maria Liz Freitas, Beatriz Dias",1524,oliveiramaria-julia@example.org,+55 41 2567-8611,"Travessa Nascimento, 786, Gomes do Amparo - MG",SIM,SIM,05.842.967/0001-34,pj,-5.548983007555676,0.2592063368995895
942,1774,167.98,,,,,,,da Luz,692948.11,14.38711,273.0,VAREJO,"João Guilherme Araújo, Luiz Henrique Pacheco, Ísis Cunha",1779,liamleao@example.com,+55 81 6642-6378,"Recanto da Paz, 568, Almeida do Galho - SP",NAO,SIM,18.064.753/0001-26,pj,-5.473451772032424,0.2619542120516938
943,1777,145.32,,,,,,,Aparecida,1253442.92,109.10887,96.0,AGRONEGOCIO,Ágatha Correia,452,maria-julia41@example.net,11 6849-8344,"Residencial de Machado, 273, Pinto - RN",NAO,NAO,98.362.704/0001-09,pj,3.7108717387566497,0.6678151183570732
944,1782,148.54,,,,,,,Almeida e Filhos,3487726.45,58.53296,256.0,VAREJO,Davi Cassiano,950,isabelda-cunha@example.com,(081) 6709 6761,"Largo Vitor Sousa, 939, Rios - PE",SIM,SIM,04.872.936/0001-63,pj,-3.03175944037491,0.36012923411664954
945,1789,1411.08,,,,,,,Macedo Pimenta Ltda.,4571332.14,52.33067,229.0,TECNOLOGIA,"Sr. Josué Cirino, Eloá da Rocha",706,allana40@example.net,+55 11 9606 7294,"Morro Ana Julia Pimenta, 704, Sá de da Luz - DF",NAO,NAO,54.679.312/0001-00,pj,1.3302758635461833,0.5618867459233374
946,1792,208.03,,,,,,,Santos,2222474.23,6.62688,7.0,SERVICOS,"Rodrigo da Luz, Yuri da Paz, Evelyn Peixoto",333,gabriel95@example.net,+55 (041) 3156 5828,"Condomínio Sá, 590, da Paz de Camargo - CE",SIM,SIM,86.704.329/0001-59,pj,-3.298683067135473,0.3485990420836644
