id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento
3456,140.45,Larissa Jesus,1963-12-10,61.0,CASADO,Frentista,3226.43,,,,,,,543,vitoriacampos@example.org,+55 11 5630-9702,"Quadra de Cavalcanti, 79, Pacheco - GO",SIM,SIM,534.801.296-33
3457,1902.79,Sr. Gabriel Almeida,1949-07-10,76.0,DIVORCIADO,Corregedor de justiça,2384.33,,,,,,,548,diasisabela@example.net,71 4104-1453,"Conjunto de Cavalcante, 28, Silveira - SE",NAO,SIM,287.641.359-00
3458,20.07,Rael Azevedo,2002-08-26,23.0,DIVORCIADO,Dermatologista,4881.38,,,,,,,1391,araujomaria@example.org,+55 (021) 7494-7316,"Distrito Camila Rezende, 73, Rocha - AP",NAO,SIM,218.543.067-07
3459,1421.4,Maria Vitória Porto,2005-12-17,19.0,DIVORCIADO,Pescador,2378.9,,,,,,,979,alanaaragao@example.net,84 1687-8213,"Rodovia Correia, Rezende das Pedras - SC",NAO,SIM,036.741.852-53
3460,206.27,Sra. Hellena Andrade,1974-04-11,51.0,VIUVO,Conferente de recebimento,4830.77,,,,,,,1233,saluna@example.org,(071) 6589 5115,"Área Giovanna da Rosa, 57, Ramos - AP",NAO,NAO,892.340.165-05
3461,52.61,,,,,,,Souza - ME,1619832.13,668.69065,311.0,INDUSTRIA,"Sr. Asafe Castro, Vinicius Camargo",1948,dda-costa@example.net,(061) 1212 6198,"Estrada de Carvalho, Freitas da Praia - AL",SIM,NAO,14.385.690/0001-59
3462,56.01,Sra. Milena Freitas,1955-01-15,70.0,DIVORCIADO,Protesista,2413.13,,,,,,,1669,maitevieira@example.net,+55 81 8847 9355,"Estrada Valentim Novais, 93, Moraes - BA",SIM,NAO,043.276.891-22
3463,0.63,Nicole Guerra,1997-09-29,27.0,DIVORCIADO,Cabo,2359.97,,,,,,,719,ramosravy@example.com,(011) 9445-8743,"Via Milena Brito, 1, Melo das Pedras - BA",NAO,SIM,640.389.157-00
3464,7.09,,,,,,,Pacheco,3104186.35,34.140010000000004,433.0,VAREJO,"Ana Laura Nunes, Marina Moraes, Matheus Teixeira",1968,aragaohenry-gabriel@example.org,+55 (031) 1876-5162,"Rodovia Casa Grande, 61, Montenegro - TO",SIM,NAO,87.290.146/0001-05
3465,132.38,,,,,,,da Cunha,1118389.7,237.86735000000002,79.0,SERVICOS,"Nina Guerra, Ana Cecília Farias, Arthur Duarte, Igor Viana",52,maria-fernanda34@example.net,+55 (084) 2391-2302,"Setor Raquel Rezende, 45, Gonçalves de Mendonça - PR",SIM,SIM,42.570.983/0001-41
3466,1631.91,,,,,,,Barbosa e Filhos,361178.98,53.940760000000004,357.0,SERVICOS,"Maria Cecília Oliveira, Carlos Eduardo Aparecida, Nicolas Vasconcelos, Otávio da Mata",1217,alicia67@example.net,(071) 3277 6390,"Recanto de da Luz, 56, Souza - AL",NAO,NAO,35.814.902/0001-46
3467,370.1,Amanda Azevedo,1970-12-22,54.0,DIVORCIADO,Catador de carangueijos,2638.43,,,,,,,992,novaisdavi-miguel@example.net,31 1443 5973,"Favela Machado, 31, Duarte da Serra - ES",SIM,NAO,083.695.172-77
3468,2828.21,Maria Cecília Fogaça,1976-08-19,49.0,SOLTEIRO,Cobrador de pedágio,12401.9,,,,,,,1745,pintorodrigo@example.net,(041) 0966-7608,"Setor Augusto Freitas, da Rosa - RO",NAO,NAO,302.857.691-03
3469,46.41,Juan Macedo,2004-01-23,21.0,VIUVO,Ortopedista,7089.47,,,,,,,1279,ian15@example.net,+55 41 4862 2538,"Pátio Guerra, 89, Siqueira de Barbosa - RR",SIM,SIM,749.312.865-00
3470,25.84,,,,,,,Marques,725129.75,97.60194,54.0,INDUSTRIA,"Dr. Levi Vieira, Sra. Maria Eduarda Moraes",1104,ravi20@example.net,+55 (084) 4874 1963,"Morro de da Mota, 71, Carvalho do Galho - MT",SIM,NAO,32.461.879/0001-65
3471,1481.17,,,,,,,Rezende,2514751.08,426.57038,228.0,TECNOLOGIA,Melina Porto,1658,da-matalorena@example.com,31 1765-5559,"Parque de Costa, 569, Pastor - AL",NAO,SIM,41.872.560/0001-13
3472,190.24,,,,,,,Cirino da Cunha e Filhos,2140273.4,56.43601,277.0,TECNOLOGIA,Beatriz Novaes,629,barroskamilly@example.org,0800 052 0647,"Favela Moura, Vieira de Gonçalves - BA",SIM,NAO,42.705.698/0001-90
3473,1954.84,Isabelly Nunes,2005-05-08,20.0,DIVORCIADO,Engenheiro ambiental,3026.67,,,,,,,1096,ucavalcante@example.net,+55 (051) 0535-7281,"Jardim Bryan Sá, 55, Marques do Norte - CE",SIM,SIM,374.809.651-84
3474,8574.28,,,,,,,Macedo,4254226.35,34.5379,7.0,VAREJO,"Sr. Thales Machado, Anthony Gabriel Garcia",929,daniel60@example.com,+55 84 5267-3500,"Vale Kevin Siqueira, 37, Vargas Verde - PR",NAO,NAO,25.980.743/0001-04
3475,23.08,,,,,,,Gomes Monteiro Ltda.,3800860.31,60.26228,421.0,VAREJO,"Jade Pastor, Ana Sophia Ramos",1290,manuella40@example.com,84 6086 5607,"Sítio Bryan Pacheco, 91, Cardoso da Serra - PB",SIM,NAO,62.543.780/0001-73
3476,77.58,,,,,,,Abreu Ferreira - EI,1818603.93,57.4195,45.0,AGRONEGOCIO,"Luan Sousa, Davi Luiz Mendes, Benicio Costela, Liz Nogueira",234,lucas-gabriel68@example.net,(011) 1057 6185,"Residencial Vasconcelos, Câmara do Amparo - CE",NAO,SIM,41.026.378/0001-41
3477,1017.97,,,,,,,Rezende Martins S/A,2026532.84,220.87336,136.0,AGRONEGOCIO,"Lorena da Rocha, Mariana Fonseca",1424,ana-carolinamendes@example.org,+55 (041) 0564 0863,"Chácara de Almeida, da Cruz do Amparo - GO",NAO,SIM,72.041.365/0001-75
3478,439.72,Ana Beatriz Monteiro,1945-11-23,79.0,VIUVO,Vendedor,4200.92,,,,,,,1592,peixotoesther@example.net,+55 21 6374 2507,"Trecho de Silveira, 385, Fonseca - MT",NAO,SIM,364.198.720-22
3479,851.06,Luiza Ramos,1949-06-12,76.0,VIUVO,Engenheiro de segurança do trabalho,889.13,,,,,,,1539,cmoura@example.net,+55 71 9505 6921,"Rodovia Costa, 91, Siqueira - SP",SIM,NAO,835.072.461-71
3480,490.91,João Felipe Leão,1973-08-13,52.0,SOLTEIRO,Florista,3602.87,,,,,,,1929,montenegrorael@example.net,+55 (051) 1344-2260,"Quadra de Castro, 821, das Neves de Barros - AL",NAO,SIM,931.587.426-91
3481,62.72,Lucas Garcia,1979-03-24,46.0,DIVORCIADO,Agente funerário,19790.61,,,,,,,379,xmelo@example.com,0900-792-8877,"Vale de Nascimento, 33, Siqueira - GO",SIM,SIM,498.076.153-48
3482,53.63,Mateus Lima,1993-08-31,32.0,SOLTEIRO,Moldador,2411.82,,,,,,,1461,brenocamargo@example.net,(011) 6670 8070,"Estação de Castro, Pereira de Pastor - AC",SIM,NAO,385.107.629-02
3483,301.93,,,,,,,Cunha Macedo Ltda.,3600365.29,75.66224000000001,90.0,SERVICOS,"Ester Araújo, Leonardo Souza",389,peixotobreno@example.net,+55 61 9802 0169,"Esplanada Hellena Rodrigues, 789, Lima Paulista - MS",NAO,NAO,91.327.085/0001-72
3484,111.72,Maria Liz Nascimento,1969-03-06,56.0,CASADO,Administrador de banco de dados DBA,3635.35,,,,,,,407,goncalvesbenicio@example.org,31 5375 1823,"Alameda Pedro Miguel Novaes, Rocha Paulista - MT",NAO,SIM,726.501.843-53
3485,152.51,Apollo Fonseca,1992-05-12,33.0,SOLTEIRO,Estilista,1966.89,,,,,,,1686,gabriel87@example.com,(081) 2123-2620,"Núcleo Novaes, 66, Cardoso Grande - AP",NAO,SIM,491.062.387-69
3486,489.03,Maria Eduarda da Luz,1975-02-14,50.0,DIVORCIADO,Policial federal,1681.48,,,,,,,1478,luiz-gustavorios@example.org,84 6722 7893,"Chácara Pedro Gonçalves, 675, Casa Grande - RR",NAO,NAO,857.019.624-58
3487,209.72,Sra. Stephany Souza,1966-04-25,59.0,CASADO,Empresário,462.33,,,,,,,81,sampaiofernanda@example.com,(081) 2533 7349,"Sítio Cirino, 55, Rezende - SP",NAO,NAO,675.014.238-90
3488,183.63,,,,,,,Caldeira,4665998.55,52.13321,86.0,AGRONEGOCIO,Ryan da Paz,474,calebe45@example.net,+55 (031) 1815-2292,"Condomínio de Pastor, 765, Duarte - SP",SIM,SIM,16.742.938/0001-17
3489,419.57,,,,,,,Monteiro Vargas - EI,4699617.95,68.68705,90.0,INDUSTRIA,"Diogo Cassiano, Bryan Duarte",1645,hellena36@example.com,84 7481-0615,"Alameda João Lucas Cassiano, 746, Aragão - TO",SIM,SIM,41.938.502/0001-45
3490,57.84,,,,,,,Moura - ME,4562811.33,82.41699,28.0,VAREJO,Maria Liz Brito,556,anna-liz78@example.org,0500-598-1907,"Vila de Barbosa, 48, Araújo de Minas - MA",SIM,SIM,57.023.189/0001-55
3491,60.09,Pedro Henrique Ramos,1945-07-12,80.0,DIVORCIADO,Imunologista,7576.91,,,,,,,1456,acavalcanti@example.com,0800-091-9210,"Praia de Albuquerque, 764, Andrade de Cunha - RN",SIM,NAO,786.125.409-76
3492,68.31,Lívia Gomes,1991-09-27,33.0,VIUVO,Bioquímico,1953.9,,,,,,,838,pcasa-grande@example.org,0900-735-7492,"Avenida Rezende, 33, Machado - SP",NAO,SIM,687.042.195-11
3493,1687.1,,,,,,,Nascimento,2811766.67,106.32336,281.0,INDUSTRIA,"Maria Luiza Andrade, Alícia Novais",1745,isilveira@example.org,+55 (021) 1238 9453,"Rodovia Araújo, 80, Leão - PR",NAO,NAO,20.358.794/0001-77
3494,900.15,Dr. Kaique Costela,1969-04-24,56.0,CASADO,Profissional de efeitos especiais,17099.64,,,,,,,555,sabrinasa@example.com,+55 (061) 7140-9195,"Rua Murilo Aparecida, 88, Cavalcanti - CE",NAO,SIM,138.970.452-14
3495,329.6,,,,,,,Novaes,3657820.21,71.32858,392.0,VAREJO,Rebeca Fernandes,264,marcos-vinicius60@example.net,0300 948 9957,"Avenida Machado, 82, Abreu - RR",SIM,SIM,53.972.861/0001-06
3496,14.58,Luiz Fernando Fogaça,1959-05-15,66.0,VIUVO,Boxeador,4194.06,,,,,,,602,teixeiravitor@example.org,+55 (051) 1739 0025,"Passarela Alves, 27, Barros do Amparo - AM",NAO,NAO,279.803.154-05
3497,71.86,,,,,,,Ferreira da Paz S.A.,4790368.93,757.16899,25.0,AGRONEGOCIO,"Marcos Vinicius Pires, Gustavo Machado, Dra. Olívia Camargo",1648,rebecamonteiro@example.net,(071) 4980-2996,"Viela Valentina Pereira, 71, Cassiano - MS",SIM,NAO,51.902.487/0001-39
3498,145.24,,,,,,,Fonseca S/A,1519423.49,103.09899,344.0,AGRONEGOCIO,Srta. Clara Pastor,1251,luigisilva@example.com,84 6471 6636,"Travessa de Pires, 95, Guerra do Oeste - RN",SIM,SIM,47.065.132/0001-65
3499,5.82,,,,,,,Oliveira,449943.66,135.38244,90.0,TECNOLOGIA,Rael Ribeiro,1873,gaelmoura@example.net,+55 81 8985-4016,"Lagoa Melina Montenegro, 48, Garcia de Mendonça - AL",SIM,NAO,56.471.809/0001-56
3500,138.84,,,,,,,Souza,1473715.03,132.04728,65.0,VAREJO,"Dra. Ana Beatriz da Cruz, Gael Henrique Brito",1474,da-pazluara@example.com,+55 (011) 8298 2038,"Vila Joaquim Machado, 4, Vargas - SP",NAO,NAO,70.382.591/0001-94
3501,110.05,,,,,,,Moraes - EI,1673620.25,108.24685000000001,102.0,SERVICOS,"Luiz Otávio Rios, Breno Souza",475,bsantos@example.com,+55 (061) 1694-7695,"Largo Farias, 34, Silva dos Dourados - MG",SIM,NAO,57.896.431/0001-03
3502,15.54,,,,,,,Leão,590296.65,204.36913,337.0,AGRONEGOCIO,Caroline Gomes,499,alicia10@example.net,0300-086-7795,"Alameda de da Costa, 63, Cassiano - PB",SIM,NAO,45.217.693/0001-07
3503,114.85,,,,,,,Sampaio,3986762.0,18.95824,128.0,AGRONEGOCIO,"Anthony Gabriel Novais, Dra. Maria Luiza Fonseca, Elisa Andrade, Dra. Juliana da Mata",1369,bmendonca@example.com,+55 (051) 4140 8773,"Favela da Paz, 48, Rios - BA",NAO,NAO,21.560.437/0001-50
3504,338.47,Dr. Yago Teixeira,1975-04-08,50.0,SOLTEIRO,Aviador,1064.12,,,,,,,927,sda-costa@example.net,(071) 7196 4722,"Lago Brito, 79, Vieira - AL",NAO,SIM,752.814.036-80
3505,24.33,,,,,,,Aragão,4735015.24,86.81136000000001,243.0,VAREJO,"Maria Cecília Siqueira, Liam Pacheco",532,ldas-neves@example.net,51 4274 5923,"Ladeira Brito, 13, da Paz do Norte - PR",SIM,NAO,62.941.357/0001-21
3506,73.88,,,,,,,Jesus,1623411.57,136.72491,98.0,TECNOLOGIA,"Ana Beatriz da Mata, Matheus Viana",496,mariahcavalcante@example.net,(021) 9743 8677,"Alameda Yago Caldeira, 17, Peixoto de Siqueira - DF",SIM,NAO,95.742.013/0001-42
3507,353.63,,,,,,,Aragão - EI,4065786.38,243.09384,195.0,VAREJO,"Alexandre Machado, Eduarda Dias",1596,xazevedo@example.net,0500 361 9978,"Colônia Vinícius da Mota, 98, da Mata do Galho - RJ",NAO,SIM,06.194.825/0001-70
3508,64.74,,,,,,,Albuquerque Monteiro S.A.,3096885.02,85.30438000000001,201.0,SERVICOS,"Yago Novais, Mariane Ferreira, Murilo Silveira, Maria Clara Azevedo",669,casa-grandeleticia@example.com,+55 61 9569-4362,"Parque Pietro Rezende, 85, Pastor - AC",SIM,SIM,23.048.157/0001-92
3509,154.12,Renan da Mata,1958-05-11,67.0,DIVORCIADO,Engenheiro mecatrônico,7487.28,,,,,,,383,joao-lucasviana@example.org,0800-498-3529,"Sítio Benício Ramos, 3, Dias do Sul - TO",NAO,SIM,865.429.731-09
3510,2028.86,Dr. Daniel Santos,2004-10-16,20.0,CASADO,Soldador,1521.63,,,,,,,69,nda-cunha@example.org,21 6873 7046,"Praça de Casa Grande, 599, da Rocha da Mata - RN",SIM,SIM,873.641.052-71
3511,54.32,Ian Farias,1960-03-23,65.0,DIVORCIADO,Windsurfer,3621.15,,,,,,,1044,ramosguilherme@example.net,+55 (084) 2396 0786,"Residencial Alícia Carvalho, 61, Pires das Pedras - AL",SIM,NAO,843.719.062-22
3512,19.89,Léo Pimenta,1952-01-15,73.0,VIUVO,Diarista,2136.09,,,,,,,261,arthur-gabriel17@example.net,(031) 9978-7676,"Ladeira de Pimenta, Cavalcanti - CE",SIM,NAO,063.791.428-78
3513,254.26,,,,,,,Aparecida,4363344.14,159.168,318.0,TECNOLOGIA,"Dante da Conceição, Nathan Almeida, Francisco Pereira, Ana Novais",1376,aduarte@example.org,(021) 9034 2042,"Estação Aparecida, 12, Albuquerque de Campos - AL",NAO,NAO,27.386.154/0001-10
3514,360.85,Sr. Ryan Lopes,1991-04-23,34.0,DIVORCIADO,Escoteiro,5117.88,,,,,,,647,antonyda-rocha@example.org,84 5339 9578,"Praia da Mota, 9, Dias - TO",NAO,SIM,768.950.321-77
3515,1069.44,,,,,,,Camargo,1093632.34,39.37246,459.0,AGRONEGOCIO,"Arthur Miguel Araújo, Léo Dias, João Miguel Guerra",772,lucas42@example.net,+55 (021) 4631 5041,"Travessa de Gonçalves, 56, Vargas de Minas - PA",NAO,SIM,79.048.156/0001-00
3516,49.82,Isabella Fonseca,1948-04-15,77.0,DIVORCIADO,Petroleiro,1533.26,,,,,,,796,giovannada-costa@example.com,31 9028-0050,"Pátio Emanuella da Mata, 923, Almeida - DF",NAO,NAO,432.197.085-79
3517,50.2,,,,,,,Albuquerque S.A.,1554162.68,605.12035,198.0,AGRONEGOCIO,"Larissa da Costa, Carlos Eduardo Abreu, Isadora da Conceição, Srta. Marina da Luz",1814,andradesofia@example.com,+55 (071) 8195-4734,"Alameda José Macedo, 84, Alves - PB",SIM,NAO,54.612.378/0001-75
3518,314.46,,,,,,,Macedo Ltda.,3482613.54,71.97269,383.0,AGRONEGOCIO,"Enrico Vargas, Arthur Jesus, Pietro da Luz, Srta. Stella Gomes",256,lorenzoda-rocha@example.net,+55 21 4588 1386,"Passarela Laís Cirino, 96, Gonçalves de Santos - MS",SIM,NAO,16.807.429/0001-25
3519,992.52,Danilo Ramos,1952-08-24,73.0,VIUVO,Figurinista,2292.65,,,,,,,351,tguerra@example.com,0500-428-0077,"Viaduto Matheus Novaes, 3, Montenegro das Flores - RJ",NAO,NAO,534.608.972-10
3520,78.82,,,,,,,Vieira,3720609.72,60.99989,328.0,AGRONEGOCIO,"Luana Andrade, Sr. Ravy Macedo, Stella Mendes, Maria Cunha",1355,vicentedias@example.net,+55 (061) 0328-8032,"Vereda de Dias, 41, Pastor do Oeste - CE",NAO,SIM,81.270.946/0001-70
3521,826.46,,,,,,,Pacheco Ribeiro Ltda.,3194399.97,18.60882,179.0,TECNOLOGIA,Eloah Rodrigues,1102,avargas@example.net,(011) 1902-3105,"Residencial Maria Moura, Casa Grande - MS",NAO,NAO,91.028.745/0001-14
3522,721.6,Melina Borges,1988-04-08,37.0,DIVORCIADO,Investigador particular,4810.97,,,,,,,1774,goncalvesoliver@example.com,31 8770-0152,"Ladeira de Freitas, 442, Melo de Macedo - SP",NAO,NAO,983.071.256-77
3523,815.5,Lorena da Luz,1981-01-19,44.0,CASADO,Diarista,1397.33,,,,,,,1860,raulduarte@example.org,+55 (071) 1884-1730,"Largo Dante Cirino, 92, Nascimento da Prata - MG",SIM,NAO,824.035.617-62
3524,1064.68,,,,,,,Fonseca Albuquerque - ME,318968.95,106.68647999999999,481.0,INDUSTRIA,"Eloah Siqueira, Mathias Farias, Luna Novaes",1342,orodrigues@example.net,41 1120 8106,"Morro de Lima, 544, da Luz de Cardoso - PB",SIM,SIM,90.284.375/0001-13
3525,48.56,,,,,,,Rezende da Mata S/A,1324663.75,45.19027,488.0,INDUSTRIA,Agatha Monteiro,1766,fernandesrael@example.org,+55 (021) 9011-7786,"Núcleo Valentim Rezende, Guerra - AM",SIM,SIM,01.968.472/0001-03
3526,342.97,Yago Ramos,1974-12-01,50.0,DIVORCIADO,Radiooperador de vôo,4244.88,,,,,,,1933,ssilva@example.com,(011) 3301-3885,"Vila de da Mota, 96, Melo da Mata - AC",NAO,NAO,306.721.854-07
3527,1522.14,Dra. Marina Rocha,1968-11-19,56.0,VIUVO,Intérprete,20828.57,,,,,,,790,guilhermemelo@example.net,(031) 7470 3626,"Área Pietro Monteiro, 403, da Paz - RN",SIM,SIM,016.894.532-06
3528,340.83,Rafaela Teixeira,1984-08-02,41.0,VIUVO,Dentista,3211.62,,,,,,,107,antonio77@example.org,(051) 5611 9368,"Área Nunes, 661, Barros Alegre - PE",SIM,SIM,524.091.763-99
3529,189.86,,,,,,,Gomes,3465115.11,242.36042999999998,29.0,INDUSTRIA,"Srta. Emilly Macedo, Ian Gomes, Srta. Alana Pinto, Elisa Casa Grande",1072,da-cruzleandro@example.net,+55 (011) 2398 5124,"Loteamento de Jesus, 28, Costela - RR",SIM,SIM,91.836.725/0001-70
3530,28.27,,,,,,,Cardoso e Filhos,2754860.96,222.32717000000002,307.0,AGRONEGOCIO,"Bianca Camargo, Luiz Gustavo Rios, Sophie Novaes, Srta. Raquel da Cunha",1378,cunhahenrique@example.net,(061) 6500-4051,"Rodovia Dom Cavalcanti, Albuquerque das Pedras - AP",NAO,SIM,53.968.071/0001-49
3531,288.29,Alexandre Costa,1959-03-20,66.0,SOLTEIRO,Tecnólogo em papel e celulose,6408.56,,,,,,,1684,augusto37@example.net,+55 (041) 9399-3836,"Fazenda de Lopes, 72, Sampaio da Serra - RJ",NAO,NAO,321.479.085-41
3532,239.33,Larissa Dias,1978-11-13,46.0,DIVORCIADO,Produtor editorial,19421.65,,,,,,,1025,uaraujo@example.com,+55 51 6388 6250,"Vereda de Sampaio, Duarte - MS",SIM,NAO,326.059.418-33
3533,636.43,Luiza Carvalho,1979-06-03,46.0,CASADO,Neurocirurgião,1563.61,,,,,,,1058,diogocavalcante@example.org,+55 71 6584 7804,"Quadra Stella Câmara, 6, Sampaio do Amparo - RN",NAO,NAO,754.289.306-83
3534,113.58,,,,,,,Borges Montenegro Ltda.,704135.89,34.814370000000004,68.0,INDUSTRIA,Luigi Aragão,1675,da-conceicaoheitor@example.net,(071) 7858 3120,"Via de Cavalcante, 835, Araújo - RN",NAO,SIM,84.351.702/0001-00
3535,1090.49,,,,,,,Rocha,4170495.65,79.93653,176.0,TECNOLOGIA,"Larissa Aparecida, Dra. Lavínia Silva, Mirella Fonseca",415,da-cruzcalebe@example.net,+55 (071) 4727 2450,"Viaduto Brenda Sousa, 7, Campos - MS",NAO,SIM,46.025.917/0001-41
3536,126.79,,,,,,,da Rocha - EI,2973675.04,322.9465,326.0,VAREJO,"Emanuelly da Mota, Mariana da Mata",318,fogacaleonardo@example.net,(041) 7908-8329,"Morro de Farias, Farias - AL",SIM,SIM,59.268.103/0001-80
3537,91.3,Ana Liz Rocha,1980-06-18,45.0,DIVORCIADO,Sexólogo,10247.69,,,,,,,1502,matteoda-rosa@example.org,+55 (061) 0827-7760,"Parque Hadassa Montenegro, 128, Nogueira do Campo - MA",NAO,SIM,527.903.146-16
3538,854.26,Pietra Carvalho,1993-08-08,32.0,VIUVO,Procurador de justiça,9069.17,,,,,,,1237,ccastro@example.org,(051) 2577 5131,"Travessa Vieira, 505, Azevedo do Galho - GO",NAO,SIM,921.607.534-16
3539,336.66,Marcelo Moura,1957-12-28,67.0,SOLTEIRO,Agrônomo,1150.3,,,,,,,1625,eloa32@example.com,+55 71 0568-2305,"Esplanada de Martins, Câmara da Mata - MG",SIM,NAO,247.096.518-76
3540,144.28,,,,,,,Sousa,2472063.16,15.366670000000001,190.0,INDUSTRIA,"Lucas Gabriel Pereira, Heloísa Cassiano",650,martinshenry-gabriel@example.org,+55 84 4085 9777,"Passarela Peixoto, 18, Costa - MA",SIM,SIM,46.870.235/0001-35
3541,125.83,,,,,,,Barbosa,4147896.32,100.68364,457.0,AGRONEGOCIO,"Ayla Sá, Letícia Mendes, Anthony Gabriel Sousa, Benjamin Siqueira",159,salesmaria-vitoria@example.net,21 6696 4979,"Residencial Melo, 96, Vasconcelos Verde - RR",NAO,NAO,19.235.087/0001-04
3542,54.16,Nicolas Nogueira,1987-03-24,38.0,SOLTEIRO,Arranjador musical,4071.49,,,,,,,1036,mcastro@example.com,0500 033 9329,"Esplanada Leão, 765, Moura - AP",NAO,NAO,659.047.831-75
3543,115.17,Oliver Mendes,1990-09-30,34.0,SOLTEIRO,Transportador,1151.5,,,,,,,1639,breno14@example.net,(041) 2219 2716,"Campo de Pastor, 18, Mendonça - PB",NAO,NAO,163.482.507-17
3544,65.99,Lucas Gabriel Santos,1998-02-20,27.0,SOLTEIRO,Engenheiro metalúrgico,3402.72,,,,,,,984,cavalcanteamanda@example.com,+55 (061) 3128-5294,"Feira Antônio Guerra, 4, Cirino do Sul - AC",SIM,NAO,207.584.316-35
3545,74.75,,,,,,,Azevedo,1652628.95,65.15805999999999,461.0,TECNOLOGIA,Nicolas das Neves,607,pcosta@example.net,0800-069-7654,"Residencial de Cunha, Cavalcante de Freitas - MT",NAO,NAO,16.527.340/0001-05
3546,28.52,Maria Vitória Alves,1969-01-21,56.0,SOLTEIRO,Marketeiro,1306.21,,,,,,,819,oliviapacheco@example.org,+55 (084) 1127 1816,"Pátio de Vasconcelos, 8, Fogaça do Oeste - ES",NAO,SIM,479.312.608-13
3547,70.78,,,,,,,Fogaça Ltda.,705676.02,11.11798,80.0,TECNOLOGIA,"Dra. Maria Vitória Guerra, Gustavo Henrique Rios, Marcelo Carvalho, Sr. Valentim Rocha",1610,luiz-gustavosa@example.org,+55 (051) 2924-1992,"Pátio Alves, 70, Martins - RR",NAO,SIM,63.891.570/0001-39
3548,118.43,,,,,,,Rocha,4399667.81,32.55278,480.0,INDUSTRIA,"Sra. Bella Ferreira, Diego Pimenta",224,lorenzovargas@example.org,0900-385-3958,"Núcleo Milena Fernandes, 53, Pimenta - PB",NAO,NAO,01.469.783/0001-10
3549,566.7,,,,,,,Novais,845856.3,21.414,229.0,VAREJO,"Sr. João Machado, Catarina Casa Grande, Henry Casa Grande, Luigi da Paz",250,abarbosa@example.net,+55 (051) 4038 7224,"Aeroporto Arthur Duarte, 788, da Cunha - ES",NAO,NAO,12.354.687/0001-42
3550,130.86,Lucas Gabriel Duarte,1944-09-13,81.0,VIUVO,Toxicologista,4957.79,,,,,,,1845,theoaragao@example.org,+55 11 0001 2408,"Praia da Paz, 1, Cassiano do Amparo - AC",SIM,SIM,304.872.916-03
3551,18.08,,,,,,,Azevedo Novais Ltda.,3960453.32,150.42204,62.0,SERVICOS,"Kevin Silva, Sarah Moraes",387,maria-juliacosta@example.com,+55 (011) 2680 0282,"Aeroporto Jesus, 19, Marques Verde - MT",SIM,SIM,03.195.746/0001-96
3552,235.52,,,,,,,Ribeiro,3680494.32,78.88891000000001,88.0,AGRONEGOCIO,"Cecilia Câmara, Isabel Barbosa, Renan Barros, Pedro Vieira",1769,lucasfreitas@example.com,+55 (081) 0843-8712,"Setor Gabriel da Luz, Albuquerque - RN",NAO,NAO,39.187.045/0001-52
3553,15.08,Pietro Pimenta,1999-10-17,25.0,VIUVO,Esteticista,1762.17,,,,,,,854,correiamarcos-vinicius@example.org,(041) 9373-5156,"Colônia Raquel Macedo, 95, Vieira - PB",NAO,NAO,072.945.861-01
3554,255.17,,,,,,,Jesus da Rocha Ltda.,1613872.89,481.33057,155.0,VAREJO,"Carlos Eduardo Alves, Renan Gomes, Julia Nunes, Isabella Cavalcanti",843,carvalhokamilly@example.org,31 6184 8800,"Distrito Cassiano, 202, Brito - MT",SIM,NAO,49.126.753/0001-37
3555,616.69,,,,,,,Cavalcanti Novaes S.A.,3610885.88,39.39766,43.0,AGRONEGOCIO,"Sra. Maria Vitória Sampaio, Kaique Marques, Liz Souza, Sra. Maria Julia Pimenta",1979,maria-alice55@example.net,51 4237 5389,"Passarela de Nunes, 99, Teixeira - TO",NAO,NAO,69.385.274/0001-42
3556,36.65,Ravi Azevedo,1976-08-21,49.0,VIUVO,Astrônomo,3719.17,,,,,,,714,osa@example.net,+55 (061) 9471 6858,"Feira Farias, Araújo - CE",NAO,NAO,018.536.942-15
3557,257.22,Catarina Guerra,2004-12-27,20.0,DIVORCIADO,Técnico em tratamento de água,11908.52,,,,,,,1394,kaiqueporto@example.com,51 3192 6606,"Praia Correia, 778, Ribeiro - MA",SIM,NAO,514.087.936-01
3558,1042.63,,,,,,,Freitas Garcia e Filhos,1576634.23,382.99528000000004,435.0,INDUSTRIA,"Joana Silva, Erick das Neves",1974,fcardoso@example.net,(021) 1243-3698,"Avenida Lima, 37, Abreu - ES",NAO,SIM,52.831.607/0001-17
3559,232.11,Manuela das Neves,1956-08-07,69.0,DIVORCIADO,Profissional de relacionamento com investidores RI,12693.8,,,,,,,301,camposclara@example.com,0500 699 1701,"Jardim Barros, 16, da Costa da Serra - MT",SIM,NAO,746.190.523-61
3560,32.14,Sr. João Lucas Moura,1956-08-08,69.0,VIUVO,Remador,3971.62,,,,,,,1339,tfogaca@example.org,+55 21 1425 2952,"Esplanada Campos, 723, Sá de Minas - AM",NAO,SIM,891.052.437-50
3561,999.45,Maria Luiza Dias,1999-08-04,26.0,CASADO,Cerimonialista,2215.77,,,,,,,1388,joaomoraes@example.com,71 1364-8098,"Conjunto de Fogaça, 97, Macedo do Sul - AP",SIM,SIM,518.769.042-67
